seed_id,k,v,t,n,seed,count_symbols,min_unique_pairs,sum_unique_pairs,collision_penalty,lag_unique_counts,position_covered,position_missing,position_pct,position_pair_counts,full_covered,full_missing,full_pct,full_pair_counts
11,11,2,3,11,0 0 0 0 1 0 1 1 1 1 0,6 5,,,,,1111,209,84.166667,8 7 6 7 7 5 7 7 8 7 6 7 7 7 7 6 7 7 7 7 6 7 7 6 5 7 6 6 7 7 7 7 7 7 7 7 7 7 5 6 6 7 7 7 8 8 7 6 7 7 5 7 7 7 6 7 7 7 7 6 7 7 7 6 7 7 5 7 6 6 7 7 7 7 7 7 7 7 6 6 7 8 7 6 7 7 5 7 7 6 7 7 7 7 7 7 7 6 7 5 7 6 6 7 7 7 7 7 6 8 7 6 7 7 5 7 6 7 7 7 7 7 7 6 5 7 6 7 7 7 8 7 6 7 7 7 6 7 7 7 7 7 5 7 7 8 7 6 7 7 6 7 7 7 5 8 7 6 7 6 7 8 7 7 8,993,327,75.227273,7 7 7 6 6 6 6 7 7 7 6 6 7 5 7 5 7 7 6 7 5 6 7 7 6 6 5 5 7 6 5 5 6 5 6 5 6 7 6 5 5 6 6 6 7 7 7 6 6 6 6 6 7 7 6 6 7 5 7 6 7 6 7 4 7 7 5 7 5 5 7 5 5 6 5 5 7 7 5 5 7 6 7 6 6 6 6 7 7 6 6 6 6 7 6 6 6 4 7 5 7 5 5 5 5 6 5 7 6 7 7 6 5 7 7 6 6 6 6 6 6 6 6 5 5 7 6 5 6 6 6 7 6 6 6 6 5 7 6 5 7 7 5 6 6 5 6 5 5 6 5 7 5 7 6 5 6 5 6 5 6 5 6 7 6
12,11,2,3,11,0 0 0 0 1 1 0 0 1 1 1,6 5,,,,,1111,209,84.166667,6 7 7 7 8 7 7 7 6 7 6 7 6 7 5 6 7 7 5 7 7 7 7 7 7 7 7 7 6 7 8 6 7 7 8 7 7 5 7 7 6 7 7 7 6 6 7 7 7 8 7 7 7 7 6 7 6 7 5 6 7 5 7 7 7 7 7 7 7 7 6 8 6 7 7 7 7 5 7 6 7 6 7 7 7 8 7 7 7 6 7 6 7 5 7 5 7 7 7 7 7 7 7 8 6 7 7 7 7 6 7 7 7 8 7 7 6 7 6 7 7 5 7 7 7 7 7 8 6 7 6 7 7 7 8 7 6 7 6 7 5 7 7 7 8 6 7 7 7 7 6 7 7 5 7 6 7 7 7 6 7 6 7 7 6,1064,256,80.606061,5 6 7 7 7 7 7 6 6 6 5 6 6 6 6 5 6 7 6 7 7 7 7 7 7 6 6 7 7 7 6 7 6 7 7 6 5 7 7 7 6 7 7 6 6 6 6 7 7 7 7 7 6 7 6 6 7 6 7 6 7 6 7 7 7 7 7 6 7 7 7 6 7 6 7 7 5 7 7 6 7 6 6 6 7 6 7 7 7 6 6 7 6 7 6 6 6 7 7 7 6 7 7 7 7 6 7 6 7 6 5 6 7 5 7 6 6 5 7 6 5 7 5 6 7 6 7 8 7 7 6 5 7 7 5 6 6 5 7 6 7 5 7 7 8 6 6 7 6 7 6 5 7 7 7 6 6 7 7 6 7 6 7 7 6
13,11,2,3,11,0 0 0 0 1 1 0 1 0 1 1,6 5,,,,,1166,154,88.333333,7 8 7 7 7 7 7 8 7 8 6 8 6 6 8 6 8 7 8 8 6 8 8 7 7 6 6 6 6 7 7 6 8 6 7 7 8 8 7 7 6 7 8 8 7 7 8 7 7 7 7 7 8 8 6 8 6 6 8 6 7 8 8 6 8 8 7 6 6 6 6 7 6 8 6 7 8 8 7 6 8 7 8 7 7 7 7 7 8 6 8 6 6 8 7 8 8 6 8 7 6 6 6 7 6 8 7 8 7 7 8 7 7 7 7 8 6 8 6 6 7 8 8 6 7 6 6 7 6 7 7 8 7 7 7 8 6 8 6 7 8 8 7 6 7 7 8 7 7 8 6 8 7 8 7 7 8 7 8 6 7 7 8 8 7,1068,252,80.909091,6 7 6 6 7 7 6 6 7 8 6 7 7 7 7 6 8 6 7 8 6 8 6 6 6 6 5 5 6 5 7 7 7 6 7 6 8 7 7 7 7 6 7 7 7 7 6 6 7 7 6 6 7 7 6 6 6 6 6 6 6 7 7 5 7 6 6 6 4 5 6 7 6 7 6 6 7 6 6 6 7 7 7 6 7 7 5 6 7 7 7 6 6 6 7 8 7 5 8 6 7 5 6 7 6 8 6 7 6 7 6 6 7 6 5 7 7 7 6 6 7 8 6 5 6 6 5 6 6 5 7 7 6 6 6 6 7 7 6 7 7 6 6 6 6 8 7 7 6 7 7 8 6 7 7 8 6 7 7 7 6 7 7 6 7
14,11,2,3,11,0 0 0 0 1 1 0 1 1 0 1,6 5,,,,,1177,143,89.166667,7 6 7 7 8 7 7 8 7 8 7 8 7 6 8 7 6 7 8 7 7 7 8 7 7 6 7 7 7 7 8 7 7 6 8 7 8 8 7 7 7 7 6 8 7 7 6 7 7 8 7 7 8 8 7 8 7 6 8 7 7 8 7 7 7 8 7 6 7 7 7 8 7 7 6 7 8 8 7 7 6 7 6 7 7 8 7 7 8 7 8 7 6 8 7 8 7 7 7 7 6 7 7 8 7 7 7 8 7 7 6 7 7 8 7 8 7 8 7 6 7 8 7 7 7 6 7 8 7 7 7 6 7 7 8 8 7 8 7 7 8 7 7 6 8 7 6 7 7 8 7 8 7 8 7 7 6 7 8 7 7 7 6 8 7,1112,208,84.242424,7 7 7 6 7 7 7 6 8 7 7 7 6 6 7 7 7 5 7 7 6 6 7 7 7 7 6 7 6 6 7 7 7 6 8 6 6 6 7 7 7 7 8 5 8 8 6 7 6 6 7 6 7 8 7 7 6 6 8 7 6 8 7 7 7 8 7 7 6 7 6 7 7 7 6 6 6 6 7 7 8 8 7 6 6 7 7 5 7 6 7 7 7 7 6 7 7 6 7 6 6 6 6 7 6 6 5 7 7 8 7 6 7 7 7 7 6 7 7 7 6 7 7 6 6 6 6 8 6 6 8 7 7 7 8 6 7 7 7 7 7 7 7 6 8 7 7 7 7 5 7 7 7 7 7 7 7 7 6 7 7 7 7 6 8
15,11,2,3,11,0 0 0 0 1 1 0 1 1 1 0,6 5,,,,,1177,143,89.166667,7 8 8 7 7 7 6 8 7 8 8 7 7 7 6 8 8 6 6 7 7 7 7 8 7 7 7 7 7 7 7 7 7 7 7 7 7 6 7 8 8 6 8 8 7 7 8 8 7 7 7 6 8 8 8 7 7 7 6 8 6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 6 8 8 8 7 8 8 7 7 7 6 8 8 7 7 7 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 8 7 8 8 7 7 7 8 8 7 7 7 6 6 7 7 7 7 7 7 7 7 7 8 8 7 7 8 8 7 7 6 6 7 7 7 7 7 8 8 7 8 8 7 6 6 7 7 8 8 8 8 6 7 8 8 7,1090,230,82.575758,7 7 7 6 6 7 7 7 7 7 7 7 6 7 7 8 7 6 7 6 8 7 7 7 6 7 7 7 6 6 6 6 6 7 6 6 7 7 7 6 8 7 8 7 7 7 7 7 7 6 7 7 6 6 7 7 5 7 7 7 6 6 6 7 6 6 6 7 7 7 6 7 7 7 7 6 7 7 6 7 7 6 7 7 7 6 7 7 6 7 7 4 6 7 7 6 6 8 6 7 7 7 8 7 7 7 6 7 7 5 6 6 6 5 6 7 7 7 5 6 8 6 6 7 7 7 7 7 7 6 6 6 6 5 5 6 7 6 5 7 6 5 6 7 6 6 7 7 6 6 8 6 8 6 6 7 8 6 6 8 7 7 8 7 7
16,11,2,3,11,0 0 0 0 1 1 1 0 0 1 1,6 5,,,,,1111,209,84.166667,6 7 7 7 8 7 7 7 6 7 6 5 7 6 7 6 7 7 7 7 7 7 5 7 7 6 7 7 7 7 8 7 7 6 8 7 5 7 7 7 6 7 7 7 6 6 7 7 7 8 7 7 7 7 6 5 7 6 7 6 7 7 7 7 7 5 7 6 7 7 7 8 7 7 6 7 5 7 7 6 7 6 7 7 7 8 7 7 7 6 5 7 6 7 7 7 7 7 7 7 6 7 7 8 7 7 7 5 7 6 7 7 7 8 7 7 6 5 7 6 7 7 7 7 7 6 7 8 7 7 6 7 7 7 8 7 6 5 7 7 7 7 7 6 8 6 7 7 7 7 6 5 7 7 7 6 7 7 7 6 7 6 7 7 6,1064,256,80.606061,5 6 7 7 7 7 7 6 6 6 5 6 6 6 6 5 6 7 6 6 7 7 7 7 7 7 7 7 6 7 7 6 6 7 6 7 6 6 7 6 6 6 7 6 6 6 6 7 7 7 7 7 6 7 6 7 7 7 7 6 7 5 6 7 7 7 7 7 7 7 6 6 6 7 7 7 6 6 7 6 7 6 6 7 7 7 7 7 7 6 7 7 7 7 7 5 6 7 7 6 7 6 7 6 6 7 7 6 7 6 7 7 7 8 7 7 6 7 7 7 7 5 5 7 6 7 6 5 6 7 6 7 7 7 8 6 6 7 6 7 5 5 7 7 5 6 7 6 7 6 6 7 7 5 7 6 6 5 5 6 6 6 6 5 6
17,11,2,3,11,0 0 0 0 1 1 1 0 1 0 1,6 5,,,,,1166,154,88.333333,8 7 6 8 8 7 7 6 8 6 7 6 8 8 7 7 7 7 7 6 7 6 6 6 7 8 7 7 8 8 8 8 6 8 8 8 6 7 7 6 7 7 7 6 8 8 7 6 8 8 7 7 6 6 7 6 8 8 7 7 7 7 6 7 6 6 7 8 7 7 8 8 8 6 8 8 6 7 6 7 7 8 7 6 8 8 7 7 6 7 6 8 8 7 7 7 6 7 6 7 8 7 7 8 8 6 8 6 6 8 7 6 8 8 7 6 7 6 8 8 7 7 6 7 7 8 7 8 8 8 8 7 6 8 8 6 7 6 8 7 7 6 7 8 8 8 7 6 8 6 7 6 7 7 7 8 7 6 6 7 7 8 7 6 8,958,362,72.575758,4 6 5 4 5 6 5 6 5 5 5 5 4 6 5 5 5 6 6 5 6 5 5 5 5 5 6 5 6 5 5 6 4 6 4 6 5 5 5 6 6 5 6 5 6 5 6 5 5 6 6 5 6 6 6 6 5 7 6 6 6 7 6 7 6 6 6 6 5 6 5 6 7 5 7 7 6 6 7 6 6 6 6 5 6 6 5 5 5 6 6 6 6 6 6 6 5 6 5 6 6 4 6 6 6 5 6 6 6 7 7 6 7 7 6 6 6 6 7 5 7 6 5 6 7 7 5 6 6 6 7 7 6 7 6 6 7 6 7 7 6 5 7 7 5 6 6 6 6 6 6 5 6 5 6 7 6 6 6 6 6 7 6 6 7
18,11,2,3,11,0 0 0 0 1 1 1 0 1 1 0,6 5,,,,,1177,143,89.166667,7 8 6 7 7 7 8 8 7 8 8 6 7 7 7 8 8 8 7 7 7 7 6 6 7 7 7 7 7 7 7 7 7 7 7 7 6 7 7 6 8 8 8 8 7 7 8 6 7 7 7 8 8 8 8 6 7 7 7 8 8 7 7 7 7 6 7 7 7 7 7 7 7 7 7 7 6 7 6 8 8 7 8 6 7 7 7 8 8 8 6 7 7 7 8 7 7 7 7 7 7 7 7 7 7 7 7 6 6 7 8 6 7 7 7 8 8 6 7 7 8 7 7 7 7 7 7 7 7 7 7 8 6 7 7 8 8 6 7 8 7 7 7 7 7 7 8 6 7 8 8 6 8 7 7 7 8 6 8 8 8 7 8 8 7,1090,230,82.575758,7 7 7 7 6 6 7 7 7 7 7 7 7 6 6 7 6 6 7 7 7 6 7 7 6 7 7 7 7 7 7 7 6 5 6 6 6 7 7 6 7 7 6 7 7 7 7 7 7 6 6 7 7 8 8 7 7 6 7 8 6 7 6 7 7 7 6 6 7 8 7 6 7 6 6 6 7 7 6 7 7 7 7 7 6 6 6 7 8 8 6 7 7 7 6 6 5 7 7 6 5 7 8 5 6 6 6 7 7 7 6 8 6 7 6 8 8 6 7 7 7 6 6 7 5 5 8 5 6 7 7 6 7 7 7 7 7 6 7 6 7 6 6 4 6 6 6 8 7 6 7 6 6 7 7 6 7 7 6 7 7 5 6 7 6
19,11,2,3,11,0 0 0 0 1 1 1 1 0 0 1,6 5,,,,,1166,154,88.333333,7 8 7 7 8 6 6 8 7 8 7 8 6 7 7 7 8 6 7 8 6 8 8 7 6 7 6 6 6 7 8 6 8 7 8 7 8 7 6 7 7 6 8 8 7 7 8 7 7 8 6 6 8 8 7 8 6 7 7 7 6 7 8 6 8 8 6 7 6 6 6 8 6 8 7 7 8 7 7 7 8 7 8 7 7 8 6 6 8 7 8 6 7 7 6 7 8 6 8 6 7 6 6 8 6 8 7 8 7 7 8 7 7 8 6 8 7 8 6 7 6 7 8 6 6 7 6 8 6 7 7 8 7 7 8 8 7 8 6 6 7 8 6 7 8 7 8 7 7 8 7 8 6 7 6 7 8 7 8 7 6 7 8 8 7,1138,182,86.212121,7 7 7 5 7 7 6 7 7 6 7 7 7 7 7 7 7 7 8 8 6 7 8 7 7 6 6 6 7 5 8 7 7 6 7 7 7 8 7 6 6 7 7 7 7 7 7 7 5 7 6 7 7 5 7 8 7 7 8 7 7 8 8 6 8 8 7 6 6 6 7 8 6 7 7 7 7 8 7 7 8 7 7 7 5 7 7 7 4 7 8 7 6 8 7 8 7 6 8 7 5 6 6 7 7 6 6 7 7 7 8 7 6 8 7 5 7 8 7 6 7 8 8 6 7 6 6 7 7 6 7 8 7 6 8 6 7 8 7 7 8 7 7 6 8 7 8 7 7 7 7 7 7 8 7 7 8 6 7 6 7 7 7 8 7
20,11,2,3,11,0 0 0 0 1 1 1 1 0 1 0,6 5,,,,,1111,209,84.166667,8 7 7 5 7 7 6 7 8 7 6 7 7 7 7 6 7 6 7 7 6 7 7 7 7 7 6 6 7 5 7 7 7 7 7 5 7 7 7 7 6 6 7 7 8 8 7 7 5 7 7 6 7 7 6 7 7 7 7 6 6 7 7 6 7 7 7 7 6 6 7 7 7 7 7 5 7 7 7 6 7 8 7 7 5 7 7 6 7 6 7 7 7 7 6 7 7 6 7 7 7 6 6 7 7 7 5 7 7 8 7 7 5 7 7 7 6 7 7 7 6 7 7 6 7 7 6 7 7 5 8 7 7 5 7 7 6 7 7 6 7 7 7 7 7 8 7 7 5 7 6 7 6 7 7 8 7 7 7 6 6 8 7 7 8,993,327,75.227273,7 7 6 6 6 6 7 7 7 7 5 7 5 7 7 6 7 5 7 6 5 7 7 6 5 5 5 4 5 6 5 7 7 7 6 5 6 6 6 7 6 6 7 7 7 7 6 6 6 6 6 7 7 6 5 7 5 7 7 5 5 6 6 5 6 7 5 5 5 5 5 5 6 7 7 6 6 6 7 6 7 6 7 6 6 6 6 6 6 5 7 6 6 7 5 7 7 6 6 5 6 5 5 6 6 7 7 7 7 5 6 5 5 5 5 6 5 7 7 5 5 7 6 5 6 6 4 7 6 6 5 6 5 5 5 6 5 6 7 6 6 6 5 6 6 5 6 6 5 7 6 6 6 6 6 6 6 6 7 6 6 7 7 7 6
21,11,2,3,11,0 0 0 0 1 1 1 1 1 0 0,6 5,,,,,891,429,67.500000,6 6 6 5 4 5 6 6 6 6 6 5 5 5 5 6 6 6 5 5 6 5 5 6 5 5 6 6 5 5 4 5 5 5 4 5 5 5 5 6 6 6 6 6 6 6 6 6 5 4 5 6 6 6 6 5 5 5 5 6 6 5 5 6 5 5 5 5 6 6 5 4 5 5 5 5 5 5 6 6 6 6 6 6 5 4 5 6 6 6 5 5 5 5 6 5 5 6 5 5 5 6 6 4 5 5 5 5 6 6 6 6 5 4 5 6 6 5 5 5 6 5 5 6 5 5 6 4 5 5 6 6 6 5 4 6 6 5 5 6 5 5 5 5 4 6 6 6 5 6 6 5 6 5 5 6 6 6 6 6 6 6 6 6 6,836,484,63.333333,4 5 5 4 4 4 5 5 4 5 6 5 5 5 5 5 5 6 5 5 6 5 5 5 5 5 6 6 5 4 4 5 5 5 4 5 5 5 4 6 6 5 5 5 4 4 5 5 4 4 4 4 5 6 6 5 5 5 5 6 6 5 5 6 5 5 5 5 6 6 5 4 5 5 5 5 5 5 5 6 5 5 5 5 4 4 4 5 6 6 5 5 4 5 6 5 5 5 5 5 5 5 6 4 4 5 4 5 4 6 6 6 5 4 5 6 6 5 5 5 6 5 5 6 5 5 6 4 5 4 6 6 6 5 4 6 6 5 5 6 5 5 4 5 4 6 6 6 5 6 6 5 5 5 4 6 6 6 5 6 5 5 6 5 4
22,11,2,3,11,0 0 0 1 0 0 0 1 1 1 1,6 5,,,,,1166,154,88.333333,7 7 6 8 8 8 6 7 7 7 7 7 8 8 7 7 7 6 7 6 6 6 7 6 8 8 6 6 8 8 8 8 6 8 8 8 7 7 8 6 7 6 7 7 7 7 7 6 8 8 8 6 7 7 7 7 8 8 7 7 6 7 6 6 6 7 8 8 6 6 8 8 8 6 8 8 7 7 6 7 7 7 7 6 8 8 8 6 7 7 7 8 8 7 6 7 6 6 6 8 8 6 6 8 8 6 8 7 6 7 7 6 8 8 8 7 7 7 8 8 6 7 6 6 8 8 6 8 8 8 7 7 6 8 8 7 7 7 8 6 7 6 8 8 8 7 7 6 8 7 7 7 6 7 8 7 7 6 7 7 6 7 7 7 7,1049,271,79.469697,7 7 6 7 6 7 6 6 7 6 8 6 6 7 6 7 7 7 6 6 7 6 7 7 7 7 7 7 7 7 7 7 6 7 7 6 7 7 7 6 6 6 6 6 6 7 6 7 7 5 7 6 6 6 8 5 6 7 5 7 6 6 5 6 5 6 7 7 7 7 7 6 7 6 7 6 6 6 6 7 6 7 6 7 6 4 6 7 7 7 5 7 6 5 7 7 6 7 6 6 7 7 7 6 6 6 6 7 6 7 6 6 7 5 7 7 7 6 7 6 6 7 6 7 6 6 7 6 7 6 7 6 6 7 6 6 7 6 7 6 6 6 6 7 6 6 6 6 7 6 6 7 6 7 6 5 5 6 6 7 6 4 6 5 5
23,11,2,3,11,0 0 0 1 0 0 1 0 1 1 1,6 5,,,,,1265,55,95.833333,8 7 7 8 8 7 8 8 8 8 8 7 8 7 8 8 7 8 8 8 8 8 7 7 7 7 8 8 8 8 8 8 8 7 8 8 7 8 7 7 8 8 7 8 8 8 7 7 8 8 7 8 8 8 8 7 8 7 8 8 8 8 8 8 8 7 7 7 8 8 8 8 8 8 7 8 7 8 7 8 7 8 7 7 8 8 7 8 8 8 7 8 7 8 8 8 8 8 8 7 7 8 8 8 8 8 8 7 7 8 7 7 8 8 7 8 8 7 8 7 8 8 8 8 7 7 8 8 8 8 8 7 7 8 8 8 8 7 8 8 8 8 7 7 8 8 7 7 8 8 8 7 8 8 7 8 7 7 8 8 8 8 7 8 8,1100,220,83.333333,7 7 6 7 7 8 5 8 8 7 5 7 7 7 7 7 7 5 6 7 6 7 6 7 5 5 6 6 6 6 7 7 7 7 6 7 7 7 7 8 8 6 8 8 8 6 6 7 7 8 8 6 8 6 6 7 7 7 7 6 6 6 6 6 6 6 6 6 7 7 7 8 8 8 8 8 7 7 8 8 8 5 6 7 7 7 7 6 5 5 6 6 6 6 7 7 6 6 7 7 7 7 7 8 8 8 8 6 8 4 5 6 6 6 6 6 6 6 6 6 7 6 7 7 7 6 7 7 7 7 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 6 7 7 6 8 8 8 8 5 7 8 8 8
24,11,2,3,11,0 0 0 1 0 0 1 1 0 1 1,6 5,,,,,1111,209,84.166667,7 7 7 7 6 6 7 7 7 7 7 7 7 5 7 7 7 7 7 6 8 6 7 7 6 5 8 8 7 7 6 7 6 5 6 7 7 7 6 7 7 7 7 7 7 7 7 7 7 6 6 7 7 7 7 7 7 5 7 7 7 7 6 8 6 7 6 5 8 8 7 6 7 6 5 7 7 7 7 7 7 7 7 7 7 6 6 7 7 7 7 7 5 7 7 7 6 8 6 6 5 8 8 6 7 6 7 7 7 7 7 7 7 6 6 7 7 7 7 5 7 7 6 8 6 5 8 6 7 7 7 7 7 7 6 7 7 7 7 7 7 6 6 5 6 7 7 7 7 7 7 7 7 7 6 7 7 7 7 7 7 7 7 7 7,1038,282,78.636364,6 6 7 7 6 7 6 5 6 6 6 5 7 7 6 6 5 7 7 6 8 6 5 7 7 6 6 7 6 6 6 7 6 6 6 7 6 6 7 7 5 6 6 6 6 6 7 7 7 6 6 6 6 6 6 5 7 7 5 6 7 7 6 8 5 5 7 6 6 6 6 6 7 5 6 7 5 6 6 5 5 7 7 7 7 6 6 7 7 7 6 7 6 6 7 7 6 7 6 7 5 7 7 6 6 6 7 6 6 7 7 7 7 5 6 7 7 6 6 6 7 7 5 7 7 5 7 5 6 6 7 7 7 7 5 7 7 6 6 6 6 5 7 5 5 7 7 7 7 7 6 6 6 6 7 7 6 7 7 6 6 6 6 6 6
25,11,2,3,11,0 0 0 1 0 0 1 1 1 0 1,6 5,,,,,1166,154,88.333333,8 8 8 6 6 7 8 7 8 7 8 7 7 6 6 8 8 8 6 7 7 7 7 8 7 6 7 7 7 6 6 7 7 6 6 6 7 6 7 8 8 8 8 7 8 8 8 8 6 6 7 8 7 7 8 7 7 6 6 8 8 6 7 7 7 7 7 6 7 7 7 6 7 7 6 6 7 6 8 8 8 8 8 8 6 6 7 8 7 8 7 7 6 6 8 6 7 7 7 7 6 7 7 6 7 7 6 7 8 8 8 8 6 6 7 7 8 7 7 6 8 6 7 7 7 6 7 6 7 6 8 8 8 6 6 7 8 7 7 8 6 7 7 6 6 8 8 8 6 7 8 7 8 6 7 8 8 8 7 8 8 8 8 7 8,995,325,75.378788,7 7 6 7 5 5 7 8 8 7 6 6 6 6 6 7 7 6 6 6 6 6 6 7 6 5 5 6 6 6 5 5 6 7 5 5 6 6 6 6 6 6 7 7 8 6 6 7 7 5 6 7 8 6 6 6 6 6 6 7 6 6 5 6 6 6 7 5 6 7 6 5 6 7 7 6 6 6 7 7 8 5 6 6 6 5 6 7 5 5 5 5 5 5 7 6 6 6 6 7 6 7 7 5 6 7 6 6 7 4 5 5 6 4 5 6 5 6 5 5 7 6 6 6 6 6 6 5 7 6 5 4 6 5 4 5 6 5 5 6 5 5 6 6 4 6 5 7 6 6 6 5 7 6 6 7 6 7 7 7 7 7 7 7 8
26,11,2,3,11,0 0 0 1 0 0 1 1 1 1 0,6 5,,,,,1166,154,88.333333,7 8 6 6 8 7 7 8 7 8 7 7 7 6 8 7 8 7 8 8 6 8 7 6 7 6 6 6 7 6 8 7 8 6 8 6 7 8 7 6 7 7 8 8 7 7 8 6 6 8 7 7 8 8 7 7 7 6 8 7 7 8 8 6 8 7 7 6 6 6 7 8 7 8 6 6 7 8 6 7 8 7 8 6 6 8 7 7 8 7 7 7 6 8 7 8 8 6 8 7 6 6 6 8 7 8 6 7 6 7 8 6 6 8 7 8 7 7 7 6 7 8 8 6 7 6 6 8 7 6 7 8 6 6 8 8 7 7 7 7 8 8 7 6 8 7 8 6 6 8 7 7 7 8 7 7 8 6 8 7 7 7 8 8 7,1138,182,86.212121,7 7 6 7 7 5 7 7 7 8 7 8 7 7 8 7 7 7 7 7 6 8 8 7 7 6 6 6 7 6 8 6 8 7 7 7 8 8 5 7 7 7 5 7 7 7 7 7 7 7 5 7 7 7 6 8 6 7 8 7 6 7 7 6 7 7 7 7 6 6 7 8 6 8 7 7 8 7 7 7 6 7 8 7 7 8 6 7 7 6 8 6 7 7 6 7 7 6 6 7 7 6 6 8 6 8 7 8 7 7 7 7 7 7 6 8 7 8 6 7 7 8 8 6 6 7 6 8 6 7 7 7 7 7 7 8 7 8 5 7 8 7 6 7 7 7 6 7 7 8 7 8 7 8 5 7 5 7 8 7 7 7 4 7 7
27,11,2,3,11,0 0 0 1 0 1 0 0 1 1 1,6 5,,,,,1177,143,89.166667,8 7 7 8 7 8 6 7 8 7 7 7 6 8 7 7 7 6 7 7 7 7 7 7 8 8 7 7 6 8 7 6 7 8 7 8 7 7 8 7 7 6 7 7 8 8 7 7 8 7 8 6 7 7 7 7 6 8 7 7 6 7 7 7 7 7 8 8 7 7 6 7 6 7 8 8 7 7 7 7 7 8 7 7 8 7 8 6 7 7 7 6 8 7 6 7 7 7 7 8 8 7 7 7 6 7 8 7 7 8 7 7 8 7 8 7 7 7 6 8 6 7 7 7 8 8 7 7 6 8 8 7 7 8 7 7 7 7 6 6 7 7 8 8 7 8 7 7 8 7 7 7 6 7 8 8 7 7 7 7 6 8 7 7 8,989,331,74.924242,6 6 6 7 6 6 7 7 7 7 8 6 6 7 7 7 6 7 6 5 7 6 6 6 7 5 5 7 6 8 5 6 6 6 6 5 5 6 5 6 6 7 6 7 7 5 6 6 6 6 7 7 7 6 7 6 6 7 7 7 6 5 5 6 5 6 6 5 6 6 6 5 6 5 6 6 5 6 6 7 6 6 6 6 6 7 7 7 6 6 7 7 6 7 5 5 6 5 5 6 6 6 6 6 6 6 7 6 6 6 5 7 6 6 8 5 6 6 6 6 5 5 6 5 7 6 7 6 7 7 5 6 6 5 6 5 5 5 5 6 5 7 6 7 6 4 5 5 4 6 4 5 6 6 5 5 5 5 6 5 6 6 6 6 7
28,11,2,3,11,0 0 0 1 0 1 0 1 0 1 1,6 5,,,,,1111,209,84.166667,7 7 7 7 7 7 7 5 7 5 8 7 7 7 6 8 7 7 6 6 6 6 7 7 7 7 6 6 7 7 7 7 6 7 7 7 7 6 7 7 8 7 7 5 7 7 7 7 7 7 7 7 5 5 8 7 7 7 6 8 7 6 6 6 6 7 7 7 6 6 7 7 7 6 7 7 7 6 7 8 7 7 7 7 7 7 7 7 5 8 7 7 7 6 7 6 6 6 6 7 7 6 6 7 7 6 7 7 7 7 7 7 7 7 7 5 8 7 7 7 7 6 6 6 7 7 6 7 7 7 7 7 7 7 7 5 8 7 7 7 6 6 7 7 7 7 7 7 7 5 8 7 7 6 7 7 7 7 5 8 7 7 7 5 7,864,456,65.454545,6 6 6 6 6 6 6 5 6 7 7 6 6 6 6 5 5 6 6 5 5 5 5 6 6 6 5 5 5 6 6 6 5 5 6 6 5 5 6 5 5 6 5 6 5 5 6 5 5 5 5 5 6 6 6 5 5 5 5 6 5 5 4 4 4 5 5 5 4 4 5 5 5 4 5 5 4 5 4 4 4 6 6 5 5 5 5 6 6 6 5 5 5 6 5 5 4 4 5 5 5 4 5 5 4 5 4 5 5 6 6 5 5 5 6 6 6 5 5 6 5 5 4 5 5 4 5 4 5 5 6 6 5 5 6 6 6 5 6 5 4 5 4 5 5 6 6 5 6 6 5 6 4 5 5 6 5 6 5 6 5 5 6 5 4
29,11,2,3,11,0 0 0 1 0 1 0 1 1 0 1,6 5,,,,,1177,143,89.166667,7 7 7 7 7 6 7 7 7 7 7 6 8 8 8 7 7 7 8 7 8 7 6 7 6 8 8 8 8 7 7 8 7 8 7 7 6 8 6 7 7 7 7 7 7 7 7 7 7 7 6 7 7 7 7 6 8 8 8 7 7 8 7 8 7 6 6 8 8 8 8 7 8 7 8 7 6 8 7 7 7 7 7 7 7 7 6 7 7 7 6 8 8 8 7 8 7 8 7 6 8 8 8 7 8 7 7 6 7 7 7 7 7 7 6 7 7 6 8 8 7 8 7 8 6 8 8 7 8 7 7 7 7 7 7 7 7 6 8 7 8 7 6 8 7 7 7 7 7 7 7 6 7 8 6 7 7 7 7 7 7 7 7 7 7,948,372,71.818182,7 7 7 6 6 5 6 7 7 7 7 7 6 5 6 7 7 7 7 6 5 6 6 7 7 6 5 6 6 5 5 5 6 6 6 5 6 6 6 5 5 5 6 6 6 6 6 6 6 5 6 6 7 6 6 6 5 6 7 7 6 6 5 5 7 7 6 5 5 6 7 4 4 5 5 4 5 5 6 6 7 6 6 6 5 6 7 7 6 6 5 6 7 7 6 5 6 6 7 5 6 6 6 5 5 5 5 6 7 6 6 5 6 6 7 6 5 6 6 7 5 6 6 6 5 5 5 6 6 5 6 5 5 6 6 5 5 6 6 4 5 5 6 6 6 5 5 5 6 4 4 5 5 6 6 4 4 4 5 5 5 5 5 5 6
